product_id,brand,price,category,rating,image_url,product_url
B00QGDVL6W,mountain chain,147.0,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/91YJtjBMqIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00QGDVL6W
B07DKRKCN1,Casio,442.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/61s8ZdgmImL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07DKRKCN
B09MVB7LBZ,Adidas AG,173.88,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/51aMrv6Wk7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09MVB7LBZ
B002LAS07W,Casio,144.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61YuX3IiTGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B002LAS07W
B011V57USM,PUMA,68.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/51KlpWm0qHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B011V57USM
B07S5G2JP1,FitFlop,162.0,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/61tsrLi9iFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07S5G2JP
B07KSXF43W,Adidas AG,39.84,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61IulxuOqgS._AC_UL320_.jpg,https://www.amazon.ae/dp/B07KSXF43W
B071L9FPYP,Skechers,270.41,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71vFq9TsHpL._AC_UL320_.jpg,https://www.amazon.ae/dp/B071L9FPYP
B08QB1Q9QJ,Nike by You,97.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/51WKdYDwCvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08QB1Q9QJ
B08GL5KT21,Skechers,102.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/7130JaVzSGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08GL5KT
B082R7MYLM,Reebok Zig,22.71,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/41C7WBydSyL._AC_UL320_.jpg,https://www.amazon.ae/dp/B082R7MYLM
B072FBQ5QR,Skechers,184.05,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/81kBzsXbooL._AC_UL320_.jpg,https://www.amazon.ae/dp/B072FBQ5QR
B0768M3XRW,Shining Diva Fashion,20.88,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/612E8Vgbd9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0768M3XRW
B082SDB7Y1,PUMA,189.07,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/610+HVmSGXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B082SDB7Y
B01DVTFRTA,Nine West,94.66,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/71DYOzyylrL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01DVTFRTA
B0874X3838,Under Armour,79.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/41bz7EufnsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0874X3838
B09BCPP68Q,Casio,469.71,Most-Loved Fashion,4.8,https://m.media-amazon.com/images/I/71rZ2lUbREL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09BCPP68Q
B07QF6HYNC,stadium,199.41,Most-Loved Fashion,4.8,https://m.media-amazon.com/images/I/814+H31A5QL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QF6HYNC
B075QDQFB5,fossil,428.0,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/7101ZdCerlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B075QDQFB
B00FKL84IO,Timberland,59.99,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/81salNO9A3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B00FKL84IO
B0C2C2TRL8,Urban Forest,55.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/31LnNo83v8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C2C2TRL8
B08VNDJQ6M,YouBella,15.26,Most-Loved Fashion,4.0,https://m.media-amazon.com/images/I/613pQOTkyEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08VNDJQ6M
B07JQVJ59H,Tommy Hilfiger,117.35,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/71NufMhqHkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07JQVJ59H
B001J1772I,Electro-Motive Diesel,440.5,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/71rV8BpGQrL._AC_UL320_.jpg,https://www.amazon.ae/dp/B001J1772I
B09XDWGFD7,pander,53.0,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/71MF+uAG2TL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09XDWGFD7
B089G9QQ82,Jack & Jones,124.63,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/71nOLtcW1UL._AC_UL320_.jpg,https://www.amazon.ae/dp/B089G9QQ8
B073Y7WL1L,Urban Classics,37.0,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/71tdZ+ikaXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B073Y7WL1L
B09F8XJ399,Skechers,226.92,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/411hLqGE0YL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09F8XJ399
B07VDFQPT7,Fruit of the Loom,113.71,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71kYjjsFcsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07VDFQPT7
B083JW3W8D,Timex,134.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/81mTD7why6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B083JW3W8D
B07RXXPGCZ,Adidas AG,49.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/71UbZE4BbSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RXXPGCZ
B00VB71TVU,Armani Exchange,499.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71hxmh2jceL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00VB71TVU
B015SGHF5S,flip-flops,128.58,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/81XQLpVx6tL._AC_UL320_.jpg,https://www.amazon.ae/dp/B015SGHF5S
B01BG45OOK,Ever After High,18.09,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/51ZD8wj68oL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01BG45OOK
B01ESD6CIS,Skechers,192.68,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/71Ys5npYJoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01ESD6CIS
B0781Z7TTD,"Crocs, Inc.",184.51,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/71N0XUYB4aL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0781Z7TTD
B00EVPM6MA,Seiko,545.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/81+kekQBuKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00EVPM6MA
B077SJCGXT,Nike by You,73.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/81bcBoLnwKS._AC_UL320_.jpg,https://www.amazon.ae/dp/B077SJCGXT
B07DM1QPHX,Samsonite House,998.13,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/91r5qHkd0JL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07DM1QPHX
B00NONXIU4,Tommy Hilfiger,139.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/719NAUR63bL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00NONXIU4
B096ND74WH,Adidas AG,107.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/41Hhta5PzUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B096ND74WH
B00GLNXC28,Fruit of the Loom,61.78,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61gY9M1KdbL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00GLNXC28
B07MPCY8GL,Timberland,76.89,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/814tRjG64BL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07MPCY8GL
B079J2LC1W,Nautica,226.0,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/61a5xhSZ3UL._AC_UL320_.jpg,https://www.amazon.ae/dp/B079J2LC1W
B01A6ZLGZQ,Columbia Records,59.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/715Loko7shL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01A6ZLGZQ
B07JVQXCFW,Skechers,263.95,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71Oc0D4AxqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07JVQXCFW
B008D902Q2,U.S. Polo Assn.,110.06,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/91SaCZdCWtL._AC_UL320_.jpg,https://www.amazon.ae/dp/B008D902Q
B06XH1RV5F,Polaroid,107.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/61djOnMdktL._AC_UL320_.jpg,https://www.amazon.ae/dp/B06XH1RV5F
B07JGNC1C5,Oriental Bank of Commerce branch,1064.48,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/61ZB0JH1vVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07JGNC1C
B09KXGKG36,Shining Diva Fashion,19.86,Most-Loved Fashion,4.0,https://m.media-amazon.com/images/I/71CSGmv8tQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09KXGKG36
B005LBZ6G6,fossil,335.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/51SC3wBIVAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B005LBZ6G6
B004OQZZ9C,Urban Classics,21.0,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/61jk4-lT5cL._AC_UL320_.jpg,https://www.amazon.ae/dp/B004OQZZ9C
B07L6Z9YJF,FitFlop,187.0,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/61pnvGysvCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07L6Z9YJF
B014D3KZIQ,Hanes,73.75,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/711MgPoMoUS._AC_UL320_.jpg,https://www.amazon.ae/dp/B014D3KZIQ
B00JUMG7N8,Hanes,27.43,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61oym7McWXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00JUMG7N8
B0B7MNM583,Lacoste S.A.,109.88,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/61DnLY5fY3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B7MNM583
B0964128LH,"Crocs, Inc.",134.53,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/51Gd4w2tWQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0964128LH
B07B9K1MP9,Timberland,75.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61Nuug3ZA8S._AC_UL320_.jpg,https://www.amazon.ae/dp/B07B9K1MP9
B00SMJO8UO,Clarks,145.84,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/81zqrHuWkZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00SMJO8UO
B07B6C88XZ,Tommy Hilfiger,248.45,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/71KUnP2slFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07B6C88XZ
B078KPVRLD,Urban Classics,17.11,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/51EoUDkuE+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B078KPVRLD
B004MAZN3I,Seiko,530.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/81sbAuJnFXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B004MAZN3I
B08ZR48FYX,U.S. Polo Assn.,139.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71-ar+n69gS._AC_UL320_.jpg,https://www.amazon.ae/dp/B08ZR48FYX
B08X4V97CY,Fruit of the Loom,77.28,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/91X8qKXdYHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08X4V97CY
B08Z4FTTVR,Skechers,286.98,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/713xKLUJ-QL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08Z4FTTVR
B083MN28LY,Polaroid,139.0,Most-Loved Fashion,4.1,https://m.media-amazon.com/images/I/61-UBRy52aL._AC_UL320_.jpg,https://www.amazon.ae/dp/B083MN28LY
B00FDYALMK,Gildan,81.19,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/61mMjFAtIjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00FDYALMK
B08D11NP71,Fruit of the Loom,95.0,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/61rQmnxdDwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08D11NP7
B07TF9MHTM,Skechers,160.83,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/81pFB4lMcOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TF9MHTM
B01MEF693R,Dr. Scholl's,56.58,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/71ACTlTUxCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01MEF693R
B08CFYF6K7,"Crocs, Inc.",28.04,Most-Loved Fashion,4.8,https://m.media-amazon.com/images/I/61f4g+6Zx1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08CFYF6K7
B004IYZ17Q,Casio,210.27,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/61vH4xPmZ-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B004IYZ17Q
B01I9BUPK6,Swarovski,349.68,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61j7kaqc5RL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01I9BUPK6
B09HZD63HD,Adidas AG,133.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/41iX4V2j4qL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09HZD63HD
B000V7ERW4,Casio,70.3,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/619q927zKAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B000V7ERW4
B073J7H11C,Tommy Hilfiger,139.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71sFmyQz-SL._AC_UL320_.jpg,https://www.amazon.ae/dp/B073J7H11C
B09C64HBQX,Casio,519.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61qyJa0J0sL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09C64HBQX
B07MXY4ZRB,PUMA,54.55,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/81eyN9uPUqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07MXY4ZRB
B08D1RSCHN,Fruit of the Loom,127.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/71umKgU+s1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08D1RSCHN
B0BN6FRP2J,Adidas AG,141.75,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/51+o0FqF7qL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BN6FRP2J
B0027VT61Y,police,115.68,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/61UzIjubFrL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0027VT61Y
B07QS4YHB9,Samsonite House,43.86,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71decHimoML._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QS4YHB9
B077JZ6FXS,Hanes,135.5,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/7109cJTS4zL._AC_UL320_.jpg,https://www.amazon.ae/dp/B077JZ6FXS
B09NMCMLTT,"Crocs, Inc.",110.85,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/61GN7uZy14L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09NMCMLTT
B01AJE2WAW,logical matrix,1603.0,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/61MGD1ZcvdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01AJE2WAW
B08BXMK67X,dowry,46.74,Most-Loved Fashion,4.8,https://m.media-amazon.com/images/I/A1j3IuzEogL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08BXMK67X
B0711M4LCJ,Skechers,238.06,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/81SBLTe2siL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0711M4LCJ
B073XD81MY,Lacoste S.A.,155.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/61qWnLRP5VL._AC_UL320_.jpg,https://www.amazon.ae/dp/B073XD81MY
B00F6E61VC,FitFlop,177.83,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/61DqDDcGqmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00F6E61VC
B0C339MWMY,Skechers,161.0,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/71BB9fy7mOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C339MWMY
B078M2S19G,Wrangler Authentics,140.22,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71MbjkPBtkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B078M2S19G
B0B6WSH67P,Skechers,229.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/81DYIpRFmxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B6WSH67P
B07J31978F,Under Armour,68.63,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/51J7K0TxSDS._AC_UL320_.jpg,https://www.amazon.ae/dp/B07J31978F
B07G4FSNN3,Lacoste S.A.,226.0,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/511fvfW8klL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07G4FSNN3
B07PYG8FZ7,Boao Tunnel,29.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/81Tm5+ZB3iL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07PYG8FZ7
B0BJL54N48,Adidas AG,173.65,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/41JHQYDLZfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BJL54N48
B07P8S9X1Q,YouBella,53.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/71H-e+7-EqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07P8S9X1Q
B01N5IIS8C,Skechers,117.88,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/61ZOJzLDStL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01N5IIS8C
B08SLSTDRW,T2FD Antenna,31.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/71JVT3hodLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08SLSTDRW
B086ZNH1XR,Under Armour,89.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/41Asu15KYLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B086ZNH1XR
B07MG8R7TS,Fruit of the Loom,72.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/81ElLygxiDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07MG8R7TS
B0831R9HVG,Jack & Jones,196.55,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/71MeVPY3v7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0831R9HVG
B00HSX6Y2A,Skechers,166.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71dawr7MtPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00HSX6Y2A
B09HZBSHCW,Adidas AG,135.85,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/41iX4V2j4qL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09HZBSHCW
B07RVG42Z5,Microsoft Windows,120.04,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61GxAs08vAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RVG42Z
B01MRVUDA2,Clarks,141.57,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61kyobm3uiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01MRVUDA
B001OI3MPW,flip-flops,120.0,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/71RTonVY9RL._AC_UL320_.jpg,https://www.amazon.ae/dp/B001OI3MPW
B0749486CR,Haggarty's,130.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61PlBn0DRCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0749486CR
B00M7NEKOA,fossil,310.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61fz2xInDlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00M7NEKOA
B0927KZXYH,Capri Holdings,433.4,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/71ZwmPqVctL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0927KZXYH
B079CJLHJX,New Era,101.36,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/71a8djK7riL._AC_UL320_.jpg,https://www.amazon.ae/dp/B079CJLHJX
B07CZXHRBB,Lego,62.71,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/815E1qY12nL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CZXHRBB
B07KTPQDC7,South African Bureau of State Security,496.59,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/81RlmXt9oxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07KTPQDC7
B07TBC7S12,Casio,150.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71G9TRRQDML._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TBC7S
B099FF83FB,Skechers,229.46,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/71VCOIxUQAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B099FF83FB
B09NL9VH31,Skechers,190.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61kbMNv+L6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09NL9VH3
B01MZ6AJ1J,Armani Exchange,109.0,Most-Loved Fashion,4.0,https://m.media-amazon.com/images/I/51NOiRbli6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B01MZ6AJ1J
B00ACIGNMY,Hanes,162.28,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/81KylSEgmML._AC_UL320_.jpg,https://www.amazon.ae/dp/B00ACIGNMY
B00075U5I0,Invicta,173.94,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/612jtwvsK6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B00075U5I
B0010T0QOA,"Crocs, Inc.",150.75,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/51DiNEOsFnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0010T0QOA
B077MKHVTQ,Ugg boots,251.94,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/517x5X9FVVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B077MKHVTQ
B07TCJ8CXG,Aldo Ice Cream,171.0,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/619p58fus-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TCJ8CXG
B08SK2KWWL,Calvin Klein,183.65,Most-Loved Fashion,4.0,https://m.media-amazon.com/images/I/71aXL05fM-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08SK2KWWL
B083H7WWQ8,Reebok Zig,197.89,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/61hB11XpkML._AC_UL320_.jpg,https://www.amazon.ae/dp/B083H7WWQ8
B07CV5P4SP,Jack & Jones,309.0,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/817hZ2cGJwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CV5P4SP
B08JV4JDNQ,VULKIT,147.8,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/71ON3xBoccL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08JV4JDNQ
B088F8TLX8,Casio,306.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/61YeCTdT3NL._AC_UL320_.jpg,https://www.amazon.ae/dp/B088F8TLX8
B0814Y1G6Z,Swarovski,310.15,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/61RK7cWgY4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0814Y1G6Z
B07DSZ49ZB,Swarovski,258.12,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/71CfMeaJUPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07DSZ49ZB
B079G1D55M,Casio,128.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/71Lz93ajAAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B079G1D55M
B078HZV3YQ,naturalization,536.59,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/61HkdFTNgzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B078HZV3YQ
B002JCSSSI,"Crocs, Inc.",150.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/81hrMvPPoPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B002JCSSSI
B078WG5Z3G,Oakley,509.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61BDQJr+sZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B078WG5Z3G
B01N2SBQAS,PGA Tour Superstore,108.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/71Lzkc3SjjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01N2SBQAS
B009L53EAI,Reebok Zig,328.74,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/81RaaF+WTqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B009L53EAI
B07YQPJT24,Skechers,225.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/61DkuT3wDML._AC_UL320_.jpg,https://www.amazon.ae/dp/B07YQPJT24
B0015FWZ1G,Dr. Martens,172.99,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/81ibXA+j6ZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0015FWZ1G
B0823CC1GD,Jack & Jones,79.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/81S8FVrdgiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0823CC1GD
B016R0KSUI,Skechers,221.51,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/81D5R-nF5mL._AC_UL320_.jpg,https://www.amazon.ae/dp/B016R0KSUI
B003JLPKRU,blog,115.7,Most-Loved Fashion,4.1,https://m.media-amazon.com/images/I/819fp3oHdRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B003JLPKRU
B079P3WJYC,Converse,219.0,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/61GiwsBMDlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B079P3WJYC
B0775X5ZFX,Levi Strauss & Co.,370.98,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/91xMukCXB0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0775X5ZFX
B0775GMLJK,Armani Exchange,99.0,Most-Loved Fashion,3.4,https://m.media-amazon.com/images/I/71dIh31Y1UL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0775GMLJK
